,date,developerResponse,review,rating,isEdited,userName,title
823,2022-11-22 02:27:29,"{'id': 33283745, 'body': 'This sounds like something a banker may need to review regarding your app. Please give them a call at 1-800-869-3557 so they can authenticate you and look into this. -Tania\r\n', 'modified': '2022-11-21T14:41:37Z'}","It previously seemed to be ok, but I just logged in today and all my banking info is gone, so I can’t make a loan payment. All my payment history seems to be gone too. I’ll have to see if I can get it to work again. If not, back to paper checks I guess! Very disappointed.

Update - It appears the last app update wiped out my bank account information that was previously linked to the app. After weeks of ignoring a notice stating I would soon be able to link to a non-Wells Fargo account, I assume the update took out that data. It would have been way more useful if the notice had said I would have to “re-link” any existing account information. I guess the programmers aren’t users?",1,True,Saabnutt,Umm…it used to work?
824,2022-04-09 02:37:41,"{'id': 29104538, 'body': 'Hi there, thanks for providing this feedback. We will be sure to share it with the Mobile team as they do appreciate insight on your mobile experience. Thanks again. -Tania', 'modified': '2022-04-11T14:24:59Z'}","Nobody closes out all of their apps every time they navigate away from an app. Having to click the ""Sign On"" button every time I return to the app after an extended period of time is stupid. Of course I want to sign on! Just take me to the login screen and let Face ID do its job - just like previous versions of the app (and about every other app). Whatever team designed the new version of the Wells Fargo app is out of touch with the most basic functionality.",5,False,RDU06,Poor Version
825,2022-02-27 23:04:12,,I hate the fact that when you pay a bill it doesn’t reflect immediately from the available account balance amount. I understand that it takes a day or two to actually go out but it should reflect immediately. I bank with PNC also and when you pay a bill it reflect immediately from the available account balance.,5,False,slicma,Bill pay out doesn’t reflect immediately to available account balance.
826,2021-06-14 22:02:43,,"I’ve moved from state to state and never let my account go with Wells because I have never found a bank that has been as reliable as Wells is.
Just a solid no fuss no muss bank with clear cut accounts and easy access to everything. Great customer service, at every location I’ve been to through the USA, I am now loyal to them.
I recommend Wells because they put the customer first and not the bank first, and that is something to consider. 

Tamara from Texas",5,False,Tamsra from Texas,Banking with WELLS FARGO since 2002.
827,2021-03-21 22:17:34,,"Brokerage trade balance updates need to be real time for Wells Trade accounts and not time delayed.  Currently the system updates every 10-15 minutes.  That is too slow in today’s world! 
The updated value of the account should be on both the summary page as well as on the brokerage account pages as well.  The summary page on the account summary only updates once a day after the market closes.  Again, too slow and not helpful!",5,False,DWH4037,Brokerage trades
828,2021-02-18 02:18:37,,"This mobile app is excellent. It is simple to use and very convenient. It saves me a lot of time. Switching between accounts is straight forward. Zelle and other money transfer work well . Zelle is very useful. . I would like more space on wire transfers to give details but do not use that very often . Safety features are excellent on my smartphone( iPhone XR) 
Highly recommend this . I have been a customer for over 33 years and this is an excellent example of why I enjoy banking at Wells Fargo.",5,False,Celtic traveler,Wells Fargo Mobile App
829,2021-01-05 20:41:03,,Wells Fargo has once again closed its lobby. There is only one Wells Fargo in the county. It’s more than 25 miles to the next bank. Their hours are the hours I work. The line is 30-45 minutes long. I don’t have that much time. The app keeps telling me to use a darker back ground. What is darker than jet black. I don’t often get a paper check but when I do Wells Fargo’s policies and ineffective app has locked me out of using my bank accounts.,5,False,befuddled 60,Wells Fargo’s hours and closed lobby makes banking impossible.
830,2020-04-14 00:02:22,,"It took me 5 times to get the deposit to go through.  Taking a picture of the front of the check is easy but the endorsement photo is ver challenging because you have to take it upside down (huh!!??).  In addition the app just seemed to time out several times.  After taking the picture and getting the “success” message, the screen just went blank (white).  I had to close the app and start over 4 times!!!",5,False,DD77Carmel,Really hard to take a picture of the endorsement.....
831,2020-04-25 19:16:50,,"I have made five mobile deposits in the past three or four weeks. The first three went through just fine. On each of the last two, the app accepted the way photos, which were taken automatically by the app; I saw “Success!” But the money never showed up in our accounts, until we made the trip to a bank to make the deposit as we always had. Each time, the teller confirmed that the money was not there from the mobile deposit. 

We had to drive farther than usual, too, as our usual bank location is currently closed. 

Another flaw in the ointment: mobile banking gives you no receipt for a deposit made. No proof.",2,False,Gmamickey77,"What deposit? Or, where did it go?"
832,2020-04-13 15:18:01,,"I applied online for help for my business, somehow WFB has given all their money away before even having applications for the small businesses!  How is that possible that before you even have the application process started it can be over?  I believe you must have given it to big business with connections, maybe the hedge fund or money manager businesses?  Ones which won’t make a hell of a difference to all of us real all businesses that will loose EVERYTHING!  Terrible job WFB!!  Terrible!!!",5,False,Caffe Vacanza Owner,PPP
833,2020-03-27 20:53:19,,"I’ve had help with my bank from day 1, first account, first credit card and money refunded when my account was hacked or card number stolen. Depositing checks through the app is such peace of mind. In the midst of the Covid-19 outbreak I appreciate my bank still being there in ways to protect me, my money and the possible exposure I or there employees could face. 
Thank you Wells Fargo I hope you are with us many more years, and continue to employ wonderful, helpful, and patient people.",5,False,whitefoxyme223,Always helping me
834,2020-01-06 21:45:20,,"The app is great. I can see and access almost everything I want. The only thing that is difficult to view/find out is tracing which credit card points refer to which credit card transaction. I check this sometimes because, for example, I would like to know if a using a certain/grocery store’s gas station actually gave me points for using a gas station or did that transaction get counted as a grocery store or other type of transaction, and thus not giving me the points I expected.",5,False,mikey jars,Love the app!
835,2020-03-24 20:57:24,,I’m already part of a class action lawsuit against Wells Fargo for signing me up for services e I didn’t request and now I’ve found out it has happened again. They are charging us $30per month for a portfolio checking account that we don’t need.  We already have two other checking accounts with them. Why would we need a third one anyways. The representative that we originally met with talked to us about our account needs and we thoughtful needs were met only to find out recently we were being charged for this extra account every month now. Thanks again for destroying my faith in corporate banking. I will be pulling all of our money from WF as soon as we find a suitable alternated for our banking needs.,1,False,VReicks,Wells Fargo rep signed us up extra account
836,2019-10-03 10:29:41,,"I loved the app until I had to close one preferred account, and open a new account. The payee list did not transfer to the new account.  Yet, the old payees are showing in the app, but are inactive, and there is no way to delete them in the app.  When I open the account on line , the old payee list does not show. What a mess!!  Now I do not know what to do as if I re-enter the payees , they are mixed with the old list on my app. , but not on line .",5,False,angry@13,"Don’t change accounts, you will lose all payee list"
837,2019-07-16 14:19:43,,"How do the devs take something as simple inputting the amount of the check you’re mobile depositing and screw it up with a crappy new keypad screen that takes a second and a half now to respond between each number tapped, and then think yeah that seems not frustrating at all, and push it out for release? Jeez guys. Change it back if you can’t get it to type in the numbers faster.",5,False,upinatem,Was great til they screwed up check deposit amount input
838,2018-08-02 23:18:50,,"Ninety percent of the time a bug rotates the camera view off the screen so you cannot see the check to be deposited nor any controls to cancel. You’re left with a landscape view of a black screen with a 1/4” strip of image showing at the top edge of the screen.  Rotating the phone only causes the image strip to move to the bottom edge. The only solution is to force quit the app and start all over. Multiple times. Hey, at least they fixed the bug when they forced an upgrade to a new version a couple weeks ago that crashed instantly on launch.",4,False,Darkridedp,Pathetic iPhone camera support
839,2024-03-26 03:28:00,,"I have loved my Wells Fargo account, especially when I moved to the Midwest 
because I could do on-line banking. Your nearest bank was 50 miles away for 5 years and I t didn’t matter. Now I live over 100 miles away and a local bank just went to on-line banking and has no fees!  When I took some money out to buy CDs, the local rates were better too.  The have really enjoyed your great customer service-I am getting forgetful and keep locking myself out! Sincerely, Elaine Ginter in Burwell, NE",4,False,Ann Sandhiller,I will be closing my account in the next few weeks
840,2023-09-23 20:29:50,,"I appreciate being able to go into the bank and have a person who understand when a crisis arises, this is priceless!! I’m so happy tgere is a branch here.  When making simple transactions that are daily and less troublesome your app on the go is perfect. Thank you for having both to personalize service or automate as is needed. The staff in our branch are personable, efficient intuitive as to my needs. Thank you for being a home town bank.",5,False,Kay’s garden,User friendly mobile App
841,2022-10-31 02:35:57,,20 years of banking with Wellsfargo. Best costó er service whether I go into a branch or if I’m on the phone. Best costumer service at the North Hollywood location inside of Ralph’s on Magnolia. This is where I have did most of my transactions since I opened my account. I haven’t ever had an issue. Banking is easy and you’re in an out. I always feel safe. They’re informative and never waste my time. 2 thumbs up to everyone that is still in that location and those who have moved on.,5,False,send darnit,Best Bank Ever!!!
842,2023-08-29 07:57:12,,"I hate when things refer to me by name. Especially my legal name. With how much of a hassle it is to change my legal name I like to not be bombarded with it every time I open the app before I have the time and money to properly deal with it. It makes the interface hostile as I feel sick when I have to be referred to by my legal name. 

Even if it was using my preferred name it would still make me roll my eyes. Personalized tech is annoying. It doesn’t know me and I don’t like it pretending to know me. 

Wells Fargo removed the option to use preferred names on cards and that was a stupid decision that makes no sense to roll back. You had it right the first time.",2,False,SkySkyC,Functional but…
843,2023-04-15 00:15:57,"{'id': 35978392, 'body': 'This sounds like something a banker may need to review regarding your account. Please give them a call at 1-800-869-3557 so they can authenticate you and look into this. -Hirro\n ', 'modified': '2023-04-16T07:21:33Z'}","I’ve been banking with Wells Fargo for 15 years and some bankers are very unknowledgeable. I asked two different branches about my application status for the CD account I submitted online and nether of the two bankers knew. They told me to wait, my concern was that the promotional CD rate wouldn’t be applied if the application was accepted till after the date. Also the branches for this bank open until five the same hours as us customers are at our own jobs, so it’s really hard to catch a bank open when you need to step in. In my case even when I stepped in and took the time off work, they didn’t know how to find my application even with the email confirmation I received.",1,False,Manuel Mendez,Good customer service can lack
844,2022-12-20 04:03:37,"{'id': 33865460, 'body': 'Hi there, thanks for providing this feedback. We will be sure to share it with the Mobile team as they do appreciate insight on your mobile experience. If you have additional questions or feedback, please call us at 1-800-869-3557. Thanks again. –Becky', 'modified': '2022-12-22T00:01:26Z'}","Wells has great design of their ATM’s. No wasted movement, intuitive, etc. You can get most things done very quickly. Not so much with the mobile app. The biggest and most apparent button when you launch, is “Open new Account”, because that’s the thing you want readily available as you use the app hundreds of times in a year. There’s too much scrolling, the auto-capture of check images is buggy in well-lit environments, and often crashes after trying to upload images. It’s not a horrible app, but they should get this as silky as their ATM’s. Chase’s mobile app is better.",3,False,bladeomatic,Bad UI
845,2022-09-05 14:43:21,,"A
This app is a must have for all Wells Fargo members! I love this app and use it for most of my Wells Fargo needs. From checking my balances, to transferring money and even depositing checks right away! You can also put you card on hold until you are sure it is really lost or stolen without having to cancel the card right away. You can also use it to get money out of the atm without your card. Highly recommend downloading this app.",5,False,Shanna13,A Must Have for all Wells Fargo members
846,2022-07-23 16:35:51,"{'id': 31085067, 'body': 'Hi there, thanks for providing this feedback. We will be sure to share it with the Mobile team as they do appreciate insight on your mobile experience. Thanks again. -Yosari\r\n', 'modified': '2022-07-25T16:23:34Z'}","The app was working just fine it was very user-friendly now I have to dig into different screens to do what I used to be able to do in the past from the main screen for example I have to go to like three screens to do a brief search of a transaction

It is still a good app better than the other bank but the latest update lost value with me and I’ve been using this app for years since it came out",5,False,KRO2019,Latest update less user friendly
847,2020-06-18 21:39:44,,"When I go banking weather it’s at a branch or a ATM or on the mobile app I feel positive. Basically Wells Fargo is trusting me to use their services and their really not charging that much either, I’m strongly thinking about getting a credit card through them but I want the most daily percent cash back in I’ve heard a few different stories so I’m contemplating on who I’m going to ask as I sit here in listen to my drake album Too much.  What’s you guys favorite snack at the branch on California st and Van Ness",5,False,champ_DB,Banking is a positive vibe
848,2021-11-16 00:53:32,"{'id': 26323877, 'body': ""We'd like to help. To determine what may be occurring with your mobile app when making updates to contact information, please contact technical support at 1-800-956-4442 so they can look into this. -Tyler"", 'modified': '2021-11-17T14:27:59Z'}","I’ve been using this app for a few years now and it worked fine for a long time, but a couple issues have cropped up that make using it very irritating. First, every few days it asks to either update contact information or confirm it’s correct. There is no button or any visible option to confirm, you can only change something or eternally get demands as I do. Secondly, apparently, after upgrading my phone I reinstalled the app feels the need to confirm my identity EVERY TIME I LOGIN. I appreciate security but this is pure inconvenience at this point, especially when the app gets used nearly daily for a small business matters.",2,False,Bakajinsama,Almost not worth it
849,2021-06-02 18:52:46,,"I’m an old dog 67 yrs old not real tech savvy, but trying to convert my banking needs by understanding changes from paper to electronically banking. It’s not easy because I have lived and learned old school and I don’t know and/or sometimes understand the new technical electronically banking way’s and language that leads to the possibility of making mistakes. This App is pretty basic and customer service rep’s I’ve talked to have helped me learn and understand how to use this App which does give me a higher level of comfort and of coarse saves me a great deal of time, Tks WF 😜.",4,False,Savvy-Old Dog,Old Dogs/ New Tricks
850,2019-12-07 20:49:34,,Though it’s certainly not the apps fault Wells Fargo seems determined to undermine their banks perceived quality with such low brow choices as superfluous fees galore....And instead of your deposits being available immediately when you use their deposit via app function like TD Bank and USAA... they say let’s take longer... it’s a theme with them doing an average or low quality job. Hopefully it gets better but guess we’ll see. It seems sad the recent scandal amongst their staff wasn’t enough to get things in shape.,5,False,Greatpizzamannnnn,Pretty sub standard bank sadly
851,2020-06-03 02:49:10,,"The app does not work. I keep trying to log in and it keeps telling me that I need to enter a captcha. I enter the captcha then it tells me that I’ve tried too many times and now need to change my password. This happened directly after I changed my password. Changed my password 3 times so far and nothing. Tried same info on my laptop and poof like magic I’m able to access my account...If I can’t access my account on my phone what’s the point. I don’t always have my laptop with me. Also it’s the entire point of a MOBILE app. Very disappointed. New to Wells Fargo, now I’m seriously considering switching to another bank. One that’ll have their mobile app properly working.",1,False,Diomery,Defective and frustrating App
852,2019-08-02 05:47:19,,"I’ve had a few transactions I did not authorize 3 times in the past 4 years. Wells Fargo has always IMMEDIATELY put my money back right back into my account. I did not have to wait for “investigation!!” Like most other banks do!! If your like me and live paycheck to paycheck, you cannot wait for the “investigation!!.” All 3 times investigations turned out to be NOT my fault. I was so happy i got my money back right away!! Thanks Wells Fargo!! I’ve been an account holder for over 10 years.",5,False,HollySworld123,Great Customer Service
853,2019-11-07 21:22:05,,"I realize this is a bank policy and not an app issue, but the $2,500 daily and $3,000 monthly mobile deposit limit is frustrating. I work long varying hours in several different locations so finding a bank can be a hassle, and working freelance I have many employers each year for direct deposit. I understand withdrawal limits but why limit how much money I’m trying to give to your bank, when it’s so easy to verify funds on a check this day and age. My other bank has no such limits, and I’m probably going to move completely over.",4,False,frustrated mobile depositer,Mobile deposit limits
854,2019-11-01 16:11:06,,"We have been very satisfied clients of this bank for many years, through several major bank name changes. There have never been any problems and indeed, we have been protected from illegal use of our information when the bank called us without hesitation if they suspected foul play! The online services make banking easy and fast. The staff at our local banking office is very professional and quite friendly. We appreciate the safe , competent and dependable service we have come to expect from Wells Fargo Bank!",4,False,BunEwabbit1,Great Bank!
855,2018-06-04 07:05:19,,"I've been using this app for quite a few years and can appreciate the development and work that's gone into it.. It's growth has been in all the right directions, which is why I can respect and rely upon it. As a matter of fact I have to also say that this app has never been a source of irritation or frustration. That's something you can't say very often, so I gotta give credit where it's due.. It's functionality continues to expand beyond my expectations and its been good to be able to rely on it..",5,False,NastyCat,Nicely functional
856,2018-09-29 16:37:21,,"I’m constantly moving money from my checking to my credit account, but sometimes I’m tempted to move money from my savings instead. I just look at the amount and think to myself that it won’t hurt to take a little out. It’s a saving account for a reason. I don’t like taking out money from my savings unless I absolutely need to. If y’all could set up a different tab to view the savings account and not right when you log in then I’d LOVE the app cause everything else is so easy to use. Or a settings option to choose to keep the savings account hidden or not, just a suggestion.",3,False,jazyjim10567,I don’t like looking at my savings amount 👎
857,2018-05-28 19:16:35,,"I’ve used the Wells Fargo iPhone app before to submit eDeposits and have been very happy with its functionality. However, when I used it today for an eDeposit, the app forced me to retake the check images (front & back) about 10 times before it finally accepted and processed the eDeposit. I found the tips to be helpful, but after implementing all the app still wouldn’t accept the images until about the tenth attempt.  I’ve experienced better. Not sure what changed....",5,False,Zando1,eDeposit: Image Taking
858,2024-09-30 05:12:27,,After 56 years of depending on others for my financial transactions other than debit card purchases I finally got my own account and Zelle by myself. Now I can send my daughters my net when they need it and not be dependent on others to do it for me. Wells Fargo with the Zelle link made it so easy and seamless. I do recommend reading all of the terms of use as there are very important mentions in them. Well if my non tech savvy honey can do it anyone can. Have a great day. Blessings good vibes to you all.,5,False,Albooooooo2019,Finally
859,2018-01-04 02:02:52,,"What kind of worthless app doesn’t allow you to paste a password? What kind of worthless app doesn’t allow you to use touch ID? What kind of worthless app locks you out after one failed password attempt? 

Any intelligent person would create a long and complex password to safeguard such an important account like mobile banking. And in fact, Wells Fargo encourages and requires that you do so.  No one in their right mind is going to manually type in their complex password on their little phone and be happy about it. I use a password manager. My passwords are very long. Since this application doesn’t allow me to paste my password there is no point in me using it as it offers zero convenience, just frustration.",1,False,Alex in San Francisco,Worthless app from a slowly dying organization
860,2022-07-06 16:51:03,,"Everything you'd expect from an online banking app, plus some truly convenient and impressive additional features. This app alone makes migrating from my old bank worthwhile. Love the cardless ATM access, and remote check deposit feature. I don't need my wallet to shop, and if I forget to bring it with me, I don't have to drive all the way home to get it, which has saved me time and embarrassment at the grocery store a few times!",5,False,John Alden ,"Impressive, Regularly Updated App"
861,2023-09-17 03:31:03,"{'id': 38198745, 'body': 'Your mobile experience is important to us, and we would like to help. Please email us with details (phone number, link to this public comment and your reviewer name) at appstorefeedback@wellsfargo.com. Do not share anything private when emailing us, such as account numbers. -Cedrick', 'modified': '2023-08-09T19:59:44Z'}","I was used to the layout of the old version because it was identical to the website. I knew how to navigate the old version and how to find everything. Now I’m completely lost. I can’t find where to edit future payments. PLEASE CHANGE IT BACK!!! I tried to edit a payment, and to my surprise, it actually made the correct change. However, after logging in to the website I discovered that there were two(2) payments scheduled for the same payee on the same date. I have removed the Wells Fargo app from my iPad. Until you revert back to the old version, I will no longer use this app. As I said, the new version is very confusing and difficult to navigate.",1,True,acdhayemspe,You have ruined this app.
862,2022-05-09 21:47:27,,"How is the new WF mobile app supposed to be so very new and improved if it can’t capture a completely legitimate check after looking like a moron for 10 minutes with the prompts “closer, further away, darker background (yeah, dark grey is all I had?!). I’ll get back to you when I find where I can scrounge up an 8.5X11 completely black piece of paper for my deposits!!… Come on?!  
If someone needs the check as proof, I can mail it to you!!

My two cents, have a blessed day!!",5,False,Moe#9,Deposit??
863,2022-03-11 16:48:12,,I had the Citibank double cash back card and had more trouble with their service and app than I could stand. Decided to switch to Wells Fargo and I have not been disappointed at all. Much better customer service and their app works perfectly. Better because you can have alerts go to multiple phones allowing better monitoring of any fraudulent purchases or concerns. I highly recommend them over the competition!,5,False,Wsutliff,Much Better Than Citibank!
864,2022-03-08 14:18:32,,The recent layout changes have significantly increased the difficulty of using the app. Now you have to open each transaction individually before being able to view where/when/amount of the transaction. This is a huge step backwards in digital banking and harms consumers that are victims of credit fraud and identity theft by robbing them of their ability to quickly access transaction details.,5,False,MrGoorin,Poor graphic changes in recent update
865,2022-03-08 06:22:54,"{'id': 28476488, 'body': 'Hi there, thanks for providing this feedback. We apologize for the inconvenience and will be sure to share it with the Mobile team as they do appreciate insight on your mobile experience. Thanks again. -Tania', 'modified': '2022-03-09T17:05:11Z'}","This new version is horrible. I now have to open each posting to see what transaction it is; ie: purchase authorized… for what?!!! 

Prior to this version, I could open & read this like an actual statement so that I could reconcile my checking balance & transactions.  Also, when I scroll back up to review my transactions, my balance jumps in the picture blocking most of the information. 

Come on people! This needs to be revamped. Not user friendly at all.",5,False,twinkyb,Worst yet
866,2022-02-02 20:40:09,"{'id': 27855116, 'body': 'I came across your review. If you need any assistance with this, please call us at 1-800-956-4442. -Aud', 'modified': '2022-02-04T19:10:04Z'}","I absolutely love how far Wells Fargo has come. We can now send money fast. I just wish they would use more ways than Zelle, and start using Crypto Currency. This way customers can learn how to start using crypto and crypto wallets. The only problem I have is that Wells Fargo makes it hard to get anywhere as far as loans or credit cards. Chime helps their customers raise up their credit score fast. Wells Fargo seems to get harder and harder. No matter how much money you saved.",5,False,Jemdac,WF Came along Way
867,2021-10-23 04:21:12,"{'id': 25883370, 'body': 'Hi there, thanks for providing this feedback. We will be sure to share it with the Mobile team as they do appreciate insight on your mobile experience. Thanks again. -Tania', 'modified': '2021-10-25T15:21:42Z'}","I would have give you a 5, however, when I’m going to balance my account, I have to go through too many steps to have to print the copy I need. For instance, the first step I have to make a selection from the right side menu, then select standard, then print will appear on the right hand side of the transaction I have selected. Why not leave “print” on the pages like it use to be? 

Too many steps to get to printing the pages I need. ‼️",5,False,Happy as a peanut,Online banking
868,2021-02-22 20:19:34,,"Don’t bother with their services. The bank itself is misleading and conniving, and the app just made it better for them to take advantage of customers during this pandemic. An unbelievable messed up scheme to lure innocent and ignorant people from the working class by providing a “Good Quality Banking Service” to steal their money by stating false Banking Balances and forcing their Customer Service Representatives Employees to lie to concerned people about these issues within their account. Just horrible.",5,False,GabrielaMJ21,Horrible Banking App
869,2020-01-14 15:03:16,,The app doesn’t show all pending transactions real time. Customer service is dismissive and unwilling to listen when questioned about the app. I called in and questioned the app and the first rep disconnected the call the second cold transferred me to a supervisor. I asked the supervisor to walk me through what she was seeing because I didn’t see it on the app or online and she said I see it in my system. Well great. I don’t work there. Fix the app so customers aren’t forced to interact with hostile ‘care’ reps. Or outsource it; at least global is courteous.,5,False,Sistahpoet,Doesn’t Update
870,2020-06-02 15:08:40,,"Using this app to pay for my mortgage. 
It could be that I may not know how the app works, but it would be great if it showed that I was enrolled or wasn’t enrolled in automatic payments. Or that the bill is going to get paid  because I already submitted a card to pay it with. I would have to wait until I receive a msg that states the bill has been paid and that’s just a bit too abrupt. 
I should be able to go on the app before the payment due date and reassure myself that the bill will be paid because it says so on the app. 
Thank you 😊",4,False,Kobato-desu,Automatic payment
871,2019-05-23 06:05:51,,"This app is consistent, reliable and responds quickly.   Because the app is reliable, all my primary accounts will remain with Wells Fargo.  I have an (one) account with another major bank. That app forces me to sign in because facial recognition fails.   The Wells Fargo app recognizes my facial ID and never asks me to sign in.  All my payments are made through the WF app and I can see my payment pending real time.     When I make a purchasing decision in the future, I will consider using WF resources first, primarily because the app is study and inconsistent.",5,False,Posh5,This app is consistent
872,2019-05-08 23:21:19,,"For those of you that have not explored all the extraordinary items available to you on this app, you are missing out!

Ranked #1 Online Bank App., it certainly lives up to its recognition.  Consumer, Business, you have more available to you than a banker does sitting across from you at their the desk. 

Thank you Wells Fargo, not that I don’t think your in branch services aren’t great, but you’ve given me the ability to manage all my banking wherever I am in the world!",5,False,tm6626,Nothing Else Like It!
873,2018-05-24 06:22:54,,"I could sit here and blame the software, which seems likely the problem, however I'll use a joke to explain. 

How many software engineers does it take to replace a lightbulb? None, it's a hardware issue. 

The moral of the story is that it's hard to point fingers as to why the mobile deposit function seems to work well sometimes and other times not. It works well enough to get a B- to a B+. This thing isn't bad at all. In fact, above average. Just like a B grade... good enough to be called doctor if it goes on long enough.",5,False,Rytechmonster,"Not bad, not perfect"
874,2019-03-05 16:48:39,,"Online Bill pay does NOT allow for recurring Bill payments unless the payee has a WF account.  This is extremely inconvenient.  Zella is recommended for individuals (as opposed to organizations) but they need a WF account to do an electronic funds transfer.  What’s up with that.  
So I added the individual to my monthly recurring bill pays but now only a check is sent in stead of a direct electronic funds transfer directly into the individual’s banking account.  As a result, the individual has to make a separate trip each month to make a deposit.  So old school when other banks offer recurring electronic funds transfers between different banks.

As for the WF app., it is difficult to navigate on an IPad and nearly impossible to enlarge to a full screen. Very poor!!",1,False,theo and micky,Online Bill Pay
875,2019-02-07 15:19:46,,"Today there has been an issue with being able to access account information for more than three hours! I called and was advised to try back in two hours, after holding nearly 25 minutes. No resolution and no explanations!!! There is no potential resolution until possibly around 9:30am. That’s unacceptable for a financial institution. I’m thankful this isn’t my only account. This is not the first time I’ve ran into this issue with Wells Fargo. Tech Support needs to do a better job, Wells Fargo needs to invest into their technology, or both; depending on whichever is applicable.",4,False,Pumpkin_76,Unreliable
876,2018-06-15 03:02:24,,"I like depositing checks through my phone, and this app does make the process easy. Credit card payments and transfers between accounts are also really simple to complete.

Trying to review transactions, account history, or details about anything, however, is awful. This app is trying to look like a mobile site - and I hate mobile sites because they have a weird aversion to marking menus and other options clearly - which makes navigation a very difficult and frustrating experience...

This app needs to stop trying to look sleek, and focus instead on customer usability.",3,False,RubygirlVT,It needs to be better...
877,2023-02-19 03:41:45,,"I find the latest update very friendly. One feature I really like is being able to see all amounts paid consecutively from present back to earliest available. This feature is so much easier to use than having to open statement after statement because you can see and compare changes month over month by simply scrolling up and down. I use this feature almost daily in spreadsheet calculations.

Thank you.",5,False,Edna1234,Ease of Use
878,2024-09-20 17:26:39,"{'id': 46861110, 'body': 'I understand fees can be frustrating. Allow us the chance to review this and try to help. Please email us with details (phone number, link to this public comment and your reviewer name) at appstorefeedback@wellsfargo.com. Do not share anything private when emailing us, such as account numbers. -Roger', 'modified': '2024-09-20T04:59:03Z'}","I ain’t doing all that, again. We’ve been having this back and forth privately and publicly for over a year now, and I finally almost got you guys to admit that Overdraft Protection is a lie. The closest thing to that is the Grace Day. You guys told me to my face when I opened my account that Overdraft Protection means if I don’t have enough money in the bank for that transaction, you won’t let it go through. You lied. You always let it go through and let my debt get bigger. And then I found out Overdraft Protection costs money, by reading the fine print on my bank statement. So did you charge me and fail to provide the service, or did you fail to listen to me when I said I wanted that service?",1,True,laurlaurbear313,Haha no
879,2023-01-21 18:00:00,,Can’t believe this Zelle send became inactive suddenly after sending money back and forth for years. Especially standing in a dark parking lot unable to pay parking   Because my husband and my Zelle were deactivated. Banker trying to explain That the account was deactivated in error. But yet he could not explain as to why it happened to both accounts. It’s making changes as to how we process this with your bank we should be notified in advance,5,False,Czman22,Upset
880,2022-08-07 11:54:37,,"I have been a satisfied customer of Wells Fargo for many years.  Since the rise in Identity Theft, Wells has provide me with excellent Fraud Protection.  It’s Fraud alerts give me a great piece of mind knowing their system works very well.  

In addition to its security services, I have had disputes with vendors that didn’t want to return funds after not providing the service.  Wells have been an advocate in helping me get my funds returned. 

I highly recommend Wells Fargo as your individual and family bank.",5,False,JM Goff,For My Protection
881,2022-12-06 02:49:01,"{'id': 33599659, 'body': ""We're sorry to hear that and would like to try and help. Please email us with any additional details, your full name, your phone number, link to this public comment and your reviewer name) at appstorefeedback@wellsfargo.com. Do not share anything private when emailing us, such as account numbers. -Desiree"", 'modified': '2022-12-08T02:29:37Z'}","I applied for a credit card and got approved. I waited the typical week for it to arrive and it did not. I reached out to WF. Was told that they had an issue with “the plastic” and so the credit cards were being delayed on getting sent out. Unacceptable. You are able to check my credit right away and ding it but you can’t provide a card. Because of security reasons they are unable to provide the card’s number and info, not even online through my private account. Yet other banks do allow you to have that information available for checking accounts etc. For this being my first interaction with WF I am disappointed. Still no card as of yet.",1,False,TheAppKnight,Two Weeks No Card
882,2022-03-21 22:46:24,"{'id': 28744991, 'body': ""We're sorry to hear that and would like to try and help. We'd hate to see you leave. Please contact our customer support at 1-800-869-3557 for additional assistance. -Yosari "", 'modified': '2022-03-23T17:29:06Z'}","Usually an update fixes glitches, improves functionality, adds features. Wells Fargo has downgraded its app. Loved everything I could do in the app, sometimes took me awhile to get comfortable with online banking but never had a problem. Now the update has limited access to activities (ie. deposits more 5 months ago) when previously could review as much as 12 months prior.  Time to see what other banks offer for online services.",5,False,Gelatosales,Update is a down grade
883,2021-02-13 21:23:40,,I know with all the scandals a few years ago and maybe some other things circulating around I have never had any problem with customer service banking issues questions or concerns the customer service has always helped me keep my cool when I was starting to get stressed they are friendly they’re knowledgeable I love their app I love that they use Zelle .... I never have a problem with them and I’m not somebody who keeps a lots of lots of money there either LOL,5,False,kainsa,❤️ my WF
884,2022-03-13 06:23:00,"{'id': 28570135, 'body': ""We're sorry to hear that and would like to try and help. Please email us with details (phone number, link to this public comment and your reviewer name) at appstorefeedback@wellsfargo.com. Do not share anything private when emailing us, such as account numbers. -Tania"", 'modified': '2022-03-14T19:23:50Z'}","Wells Fargo has to be one of the banks that is so far behind the times that it is ridiculous that I have to use them at the moment. When you open the “redesigned app,” and click on your loan or any sort of balance or any accounts, it just opens up Wells Fargo in a webpage. So there is zero point in having an app when all it does is opens your accounts into the webpage on your phone. Come on Wells Fargo get with the times, you are about 10 years behind everybody else. You don’t need to open a website to get to your accounts when you have an app. I don’t know how you guys have managed to survive in this digital age. Horrible horrible company, I will never bank with them.",1,False,Derater081,"App opens webpage, pointless."
